date,slot,L_raw,L_cor,L_act,PV_raw,PV_cor,PV_act,bL,bPV,n_valid_L,lvl_L,n_valid_PV,n_fb
2025-08-20,9,4418.205225,4358.088319375,4178.9878,0,0,0,-60.116905625,0,20,1,28,0
2025-08-20,10,4327.3875,4267.270594375,4337.79,0,0,0,-60.116905625,0,20,1,28,0
2025-08-20,11,4406.270625,4346.153719375,4210.4961,0,0,0,-60.116905625,0,20,1,28,0
2025-08-20,12,4319.275,4259.158094375,4148.2745,0,0,0,-60.116905625,0,20,1,28,0
2025-08-20,13,4110.4625,4040.58402666667,4260.43,0,0,0,-69.8784733333333,0,20,1,28,0
2025-08-20,14,4158.372575,4088.49410166667,4277.8891,0,0,0,-69.8784733333333,0,20,1,28,0
2025-08-20,15,4210.4612,4140.58272666667,4220.9025,0,0,0,-69.8784733333333,0,20,1,28,0
2025-08-20,16,4199.25,4129.37152666667,4146.8,0,0,0,-69.8784733333333,0,20,1,28,0
2025-08-20,17,4308.242375,4238.36390166667,4091.7485,0,0,0,-69.8784733333333,0,20,1,28,0
2025-08-20,18,4344.118375,4274.23990166667,4161.6629,0,0,0,-69.8784733333333,0,20,1,28,0
2025-08-20,19,4297.68,4243.94808104167,4333.81,0,0,0,-53.7319189583333,0,20,1,28,0
2025-08-20,20,4348.43305,4294.70113104167,4436.4261,0,0,0,-53.7319189583333,0,20,1,28,0
2025-08-20,21,4314.44915,4260.71723104167,4299.5532,0,0,0,-53.7319189583333,0,20,1,28,0
2025-08-20,22,4201.765,4148.03308104167,4024.22,0,0,0,-53.7319189583333,0,20,1,28,0
2025-08-20,23,4210.5355,4156.80358104167,3917.9726,0.000775,0.000775,0.0023,-53.7319189583333,0,20,1,28,0
2025-08-20,24,4200.458025,4146.72610604167,4028.9641,0.007075,0.007075,0,-53.7319189583333,0,20,1,28,0
2025-08-20,25,4142.4275,4094.51451979167,4115.44,0,0,0,-47.9129802083333,-0.184904464285714,20,1,28,0
2025-08-20,26,4162.892475,4114.97949479167,3881.1643,0.01065,0,0.0314,-47.9129802083333,-0.184904464285714,20,1,28,0
2025-08-20,27,4213.269275,4165.35629479167,3689.4382,0.098525,0,0,-47.9129802083333,-0.184904464285714,20,1,28,0
2025-08-20,28,4207.47,4159.55701979167,3821.71,0,0,0,-47.9129802083333,-0.184904464285714,20,1,28,0
2025-08-20,29,4112.41315,4064.50016979167,4171.6266,0.148275,0,0.4371,-47.9129802083333,-0.184904464285714,20,1,28,0
2025-08-20,30,4065.220375,4017.30739479167,4113.3811,1.372225,1.18732053571429,0,-47.9129802083333,-0.184904464285714,20,1,28,0
2025-08-20,31,4062.515,4006.17549604167,3691.19,0,0,0,-56.3395039583333,-121.094761160714,20,1,28,0
2025-08-20,32,4001.739825,3945.40032104167,3602.2974,7.6598,0,6.0881,-56.3395039583333,-121.094761160714,20,1,28,0
2025-08-20,33,4095.220375,4038.88087104167,3949.0725,71.0576,0,0,-56.3395039583333,-121.094761160714,20,1,28,0
2025-08-20,34,4176,4119.66049604167,4258.06,232.528125,111.433363839286,0,-56.3395039583333,-121.094761160714,20,1,28,0
2025-08-20,35,3927.91255,3871.57304604167,4031.1515,449.88105,328.786288839286,165.0745,-56.3395039583333,-121.094761160714,20,1,28,0
2025-08-20,36,4223.008025,4166.66852104167,4282.4122,679.90735,558.812588839286,368.4169,-56.3395039583333,-121.094761160714,20,1,28,0
2025-08-20,37,4984.2425,4916.527876875,4984.47,920.11875,825.833592410714,561.3,-67.7146231249999,-94.2851575892857,20,1,28,0
2025-08-20,38,5200.9697,5133.255076875,5065.7221,1195.4184,1101.13324241071,796.932,-67.7146231249999,-94.2851575892857,20,1,28,0
2025-08-20,39,5120.7546,5053.039976875,4951.3836,1474.4968,1380.21164241071,1056.5872,-67.7146231249999,-94.2851575892857,20,1,28,0
2025-08-20,40,5042.115,4974.400376875,4943.08,1752.9,1658.61484241071,1301.925,-67.7146231249999,-94.2851575892857,20,1,28,0
2025-08-20,41,4986.263675,4918.549051875,4885.5904,2045.718125,1951.43296741071,1513.3603,-67.7146231249999,-94.2851575892857,20,1,28,0
2025-08-20,42,4972.567,4904.852376875,4846.3413,2287.27255,2192.98739241071,1745.2338,-67.7146231249999,-94.2851575892857,20,1,28,0
2025-08-20,43,4976.92,4894.01087520833,4869.01,2539.846875,2613.54117172619,2016.975,-82.9091247916666,73.6942967261905,20,1,28,0
2025-08-20,44,4965.8984,4882.98927520833,4906.9047,2926.644625,3000.33892172619,2293.0544,-82.9091247916666,73.6942967261905,20,1,28,0
2025-08-20,45,5039.814675,4956.90555020833,4890.0968,3232.783725,3306.47802172619,2533.6971,-82.9091247916666,73.6942967261905,20,1,28,0
2025-08-20,46,5032.22,4949.31087520833,4698.86,3445.4625,3519.15679672619,2744.325,-82.9091247916666,73.6942967261905,20,1,28,0
2025-08-20,47,4820.7153,4737.80617520833,4433.2623,3757.3604,3831.05469672619,2960.7908,-82.9091247916666,73.6942967261905,20,1,28,0
2025-08-20,48,5576.742425,5493.83330020833,5174.5889,4039.462575,4113.15687172619,3162.3192,-82.9091247916666,73.6942967261905,20,1,28,0
2025-08-20,49,6861.03,6832.301085,6483.36,4291.246875,4525.08387529762,3412.0875,-28.728915,233.837000297619,20,1,28,0
2025-08-20,50,6968.930975,6940.20206,6738.311,4640.46425,4874.30125029762,3809.2713,-28.728915,233.837000297619,20,1,28,0
2025-08-20,51,6835.18415,6806.455235,6624.8848,4892.97225,5126.80925029762,4209.3614,-28.728915,233.837000297619,20,1,28,0
2025-08-20,52,6960.39,6931.661085,6687.36,5075.5125,5309.34950029762,4559.8875,-28.728915,233.837000297619,20,1,28,0
2025-08-20,53,6885.3296,6856.600685,6771.0049,5413.774525,5647.61152529762,4914.281,-28.728915,233.837000297619,20,1,28,0
2025-08-20,54,6765.925425,6737.19651,6869.1004,5726.39145,5960.22845029762,5140.2514,-28.728915,233.837000297619,20,1,28,0
2025-08-20,55,6772.0475,6679.11331875,6907.17,5997.675,6421.58489702381,5213.1375,-92.93418125,423.90989702381,20,1,28,0
2025-08-20,56,6868.81035,6775.87616875,6769.3192,6385.3116,6809.22149702381,5302.0965,-92.93418125,423.90989702381,20,1,28,0
2025-08-20,57,6824.229975,6731.29579375,6619.9142,6672.424725,7096.33462202381,5708.4128,-92.93418125,423.90989702381,20,1,28,0
2025-08-20,58,6666.9525,6574.01831875,6569.07,6888.1125,7312.02239702381,6306.6,-92.93418125,423.90989702381,20,1,28,0
2025-08-20,59,6663.41315,6570.47896875,6594.05,7252.8263,7676.73619702381,6686.4625,-92.93418125,423.90989702381,20,1,28,0
2025-08-20,60,6794.655575,6701.72139375,6642.2975,7405.603375,7829.51327202381,7109.6331,-92.93418125,423.90989702381,20,1,28,0
2025-08-20,61,6884.7875,6854.57605291667,6640.61,7371.7875,7835.95903110119,7517.0625,-30.2114470833333,464.17153110119,20,1,28,0
2025-08-20,62,6794.874225,6764.66277791667,6556.4983,7547.044125,8011.21565610119,7524.9401,-30.2114470833333,464.17153110119,20,1,28,0
2025-08-20,63,6843.8473,6813.63585291667,6568.6246,7682.12175,8146.29328110119,7415.6593,-30.2114470833333,464.17153110119,20,1,28,0
2025-08-20,64,7039.065,7008.85355291667,6681.47,7713.159375,8177.33090610119,7428.75,-30.2114470833333,464.17153110119,20,1,28,0
2025-08-20,65,7045.469875,7015.25842791667,6713.67,7825.5696,8289.74113110119,7571.4412,-30.2114470833333,464.17153110119,20,1,28,0
2025-08-20,66,6871.534875,6841.32342791667,6652.0182,7807.534525,8271.70605610119,7779.4306,-30.2114470833333,464.17153110119,20,1,28,0
2025-08-20,67,6739.6375,6668.24517041667,6596.62,7700.98125,8178.55245446428,7934.5875,-71.3923295833333,477.571204464286,20,1,28,0
2025-08-20,68,6871.723975,6800.33164541667,6627.5823,7790.319325,8267.89052946429,7931.1255,-71.3923295833333,477.571204464286,20,1,28,0
2025-08-20,69,7004.658375,6933.26604541667,6495.771,7912.269475,8389.84067946429,7864.4074,-71.3923295833333,477.571204464286,20,1,28,0
2025-08-20,70,6979.34,6907.94767041667,6457.2,8017.171875,8494.74307946429,7847.475,-71.3923295833333,477.571204464286,20,1,28,0
2025-08-20,71,6859.3129,6787.92057041667,6932.5383,8226.836375,8704.40757946428,7909.6763,-71.3923295833333,477.571204464286,20,1,28,0
2025-08-20,72,6694.745775,6623.35344541667,6726.6667,8436.311375,8913.88257946429,7884.9484,-71.3923295833333,477.571204464286,20,1,28,0
2025-08-20,73,6591.16,6547.27582583333,6018.76,8600.090625,9113.33405505952,7723.5375,-43.8841741666667,513.243430059524,20,1,28,0
2025-08-20,74,6637.23805,6593.35387583333,6201.7626,8754.648,9267.89143005952,7575.7063,-43.8841741666667,513.243430059524,20,1,28,0
2025-08-20,75,6622.805975,6578.92180083333,6429.5562,8797.352525,9310.59595505952,7714.2539,-43.8841741666667,513.243430059524,20,1,28,0
2025-08-20,76,6563.72,6519.83582583333,6293.09,8762.49375,9275.73718005952,8023.65,-43.8841741666667,513.243430059524,20,1,28,0
2025-08-20,77,6687.4778,6643.59362583333,6283.4782,8774.22485,9287.46828005952,8144.5177,-43.8841741666667,513.243430059524,20,1,28,0
2025-08-20,78,6865.094525,6821.21035083333,6427.675,8636.284125,9149.52755505952,8386.994,-43.8841741666667,513.243430059524,20,1,28,0
2025-08-20,79,6934.725,6869.74943979167,6647.38,8346.43125,8817.49318139881,8693.775,-64.9755602083334,471.061931398809,20,1,28,0
2025-08-20,80,6873.16365,6808.18808979167,6869.479,8133.27515,8604.33708139881,8614.4238,-64.9755602083334,471.061931398809,20,1,28,0
2025-08-20,81,6956.11915,6891.14358979167,6963.2497,8041.2487,8512.31063139881,8281.1816,-64.9755602083334,471.061931398809,20,1,28,0
2025-08-20,82,7138.5575,7073.58193979167,6998.72,7986.80625,8457.86818139881,7923.225,-64.9755602083334,471.061931398809,20,1,28,0
2025-08-20,83,7105.826975,7040.85141479167,7145.4272,7837.515,8308.57693139881,7682.1019,-64.9755602083334,471.061931398809,20,1,28,0
2025-08-20,84,7035.7244,6970.74883979167,7127.0302,7583.337175,8054.39910639881,7561.7368,-64.9755602083334,471.061931398809,20,1,28,0
2025-08-20,85,7043.5825,6991.28440416667,6955.12,7298.925,7756.49656383929,7401.375,-52.2980958333334,457.571563839286,20,1,28,0
2025-08-20,86,7069.831,7017.53290416667,6935.5131,7084.2662,7541.83776383929,7041.1255,-52.2980958333334,457.571563839286,20,1,28,0
2025-08-20,87,7114.150025,7061.85192916667,6951.6964,6927.42865,7385.00021383929,6826.746,-52.2980958333334,457.571563839286,20,1,28,0
2025-08-20,88,7174.955,7122.65690416667,6955.55,6779.596875,7237.16843883929,6747.2625,-52.2980958333334,457.571563839286,20,1,28,0
2025-08-20,89,7229.6851,7177.38700416667,7041.0716,6562.72515,7020.29671383929,6451.384,-52.2980958333334,457.571563839286,20,1,28,0
2025-08-20,90,7246.0313,7193.73320416667,7156.0414,6129.4058,6586.97736383929,6159.2443,-52.2980958333334,457.571563839286,20,1,28,0
2025-08-20,91,7223.575,7140.54493958333,7184.16,5639.94375,5917.5530952381,6110.9625,-83.0300604166667,277.609345238095,20,1,28,0
2025-08-20,92,7193.397775,7110.36771458333,7079.348,5426.58,5704.1893452381,6296.5828,-83.0300604166667,277.609345238095,20,1,28,0
2025-08-20,93,7176.3726,7093.34253958333,7158.409,5223.9006,5501.5099452381,6239.2736,-83.0300604166667,277.609345238095,20,1,28,0
2025-08-20,94,7197.3075,7114.27743958333,7368.33,4942.18125,5219.7905952381,5816.5125,-83.0300604166667,277.609345238095,20,1,28,0
2025-08-20,95,7266.573075,7183.54301458333,7324.9504,4737.9831,5015.5924452381,5367.6425,-83.0300604166667,277.609345238095,20,1,28,0
2025-08-20,96,7312.490275,7229.46021458333,7157.3005,4451.48915,4729.09849523809,5182.1121,-83.0300604166667,277.609345238095,20,1,28,0
2025-08-20,97,7314.3975,7248.39599145833,7002.84,4139.9625,4284.61958660714,5102.325,-66.0015085416667,144.657086607143,20,1,28,0
2025-08-20,98,7323.92725,7257.92574145833,6930.6156,4028.00335,4172.66043660714,4693.0657,-66.0015085416667,144.657086607143,20,1,28,0
2025-08-20,99,7390.2207,7324.21919145833,7210.2224,3827.409575,3972.06666160714,4122.8575,-66.0015085416667,144.657086607143,20,1,28,0
2025-08-20,100,7441.68,7375.67849145833,7581.98,3505.0875,3649.74458660714,3637.8375,-66.0015085416667,144.657086607143,20,1,28,0
2025-08-20,101,7361.095075,7295.09356645833,7465.0105,3306.516975,3451.17406160714,3335.3156,-66.0015085416667,144.657086607143,20,1,28,0
2025-08-20,102,7317.0745,7251.07299145833,7297.3833,3054.82705,3199.48413660714,3037.147,-66.0015085416667,144.657086607143,20,1,28,0
2025-08-20,103,7345.11,7283.45434208333,7336.88,2685.534375,2663.33110565476,2672.2125,-61.6556579166667,-22.2032693452381,20,1,28,0
2025-08-20,104,7303.466975,7241.81131708333,7407.4016,2331.404425,2309.20115565476,2320.8901,-61.6556579166667,-22.2032693452381,20,1,28,0
2025-08-20,105,7177.3696,7115.71394208333,7373.5821,2024.0021,2001.79883065476,1971.466,-61.6556579166667,-22.2032693452381,20,1,28,0
2025-08-20,106,7266.5875,7204.93184208333,7356.88,1737.571875,1715.36860565476,1633.8,-61.6556579166667,-22.2032693452381,20,1,28,0
2025-08-20,107,7708.366875,7646.71121708333,7477.1503,1438.24045,1416.03718065476,1339.1061,-61.6556579166667,-22.2032693452381,20,1,28,0
2025-08-20,108,6976.747525,6915.09186708333,6935.2747,1174.92835,1152.72508065476,1022.3562,-61.6556579166667,-22.2032693452381,20,1,28,0
2025-08-20,109,5608.01,5562.93774645833,5941.98,948.215625,805.358470386905,694.575,-45.0722535416666,-142.857154613095,20,1,28,0
2025-08-20,110,5726.358225,5681.28597145833,5587.6139,705.270625,562.413470386905,433.5682,-45.0722535416666,-142.857154613095,20,1,28,0
2025-08-20,111,5957.2341,5912.16184645833,5532.2017,457.208925,314.351770386905,187.4485,-45.0722535416666,-142.857154613095,20,1,28,0
2025-08-20,112,5708.665,5663.59274645833,5523.48,235.03125,92.1740953869048,0,-45.0722535416666,-142.857154613095,20,1,28,0
2025-08-20,113,5773.756525,5728.68427145833,5651.9155,72.8859,0,0,-45.0722535416666,-142.857154613095,20,1,28,0
2025-08-20,114,5773.16405,5728.09179645834,5568.4728,9.322425,0,6.8146,-45.0722535416666,-142.857154613095,20,1,28,0
2025-08-20,115,5593.8225,5510.79122520833,5385.93,0,0,0,-83.0312747916667,-0.220280654761905,20,1,28,0
2025-08-20,116,5579.6261,5496.59482520833,5574.2055,1.461025,1.2407443452381,0,-83.0312747916667,-0.220280654761905,20,1,28,0
2025-08-20,117,5599.4568,5516.42552520833,5743.2461,0.228575,0.00829434523809519,0.4893,-83.0312747916667,-0.220280654761905,20,1,28,0
2025-08-20,118,5596.4825,5513.45122520833,5700.2,0,0,0,-83.0312747916667,-0.220280654761905,20,1,28,0
2025-08-20,119,5658.849425,5575.81815020833,5644.8329,0.1049,0,0,-83.0312747916667,-0.220280654761905,20,1,28,0
2025-08-20,120,5665.43715,5582.40587520833,5670.9239,0.0164,0,0.0351,-83.0312747916667,-0.220280654761905,20,1,28,0
2025-08-20,121,5631.235,5561.489154375,5788.16,0,0,0,-69.7458456249999,0,20,1,28,0
2025-08-20,122,5692.994425,5623.248579375,5914.0333,0.00755,0.00755,0,-69.7458456249999,0,20,1,28,0
2025-08-20,123,5720.088425,5650.342579375,5822.3336,0.001175,0.001175,0.0025,-69.7458456249999,0,20,1,28,0
2025-08-20,124,5695.9075,5626.161654375,5549.39,0,0,0,-69.7458456249999,0,20,1,28,0
2025-08-20,125,5730.1868,5660.440954375,5421.0898,0.000275,0.000275,0,-69.7458456249999,0,20,1,28,0
2025-08-20,126,5716.222825,5646.476979375,5701.5668,0,0,0,-69.7458456249999,0,20,1,28,0
2025-08-20,127,5718.92,5657.74662354167,5988.88,0,0,0,-61.1733764583333,0,20,1,28,0
2025-08-20,128,5894.572975,5833.39959854167,5623.4022,0,0,0,-61.1733764583333,0,20,1,28,0
2025-08-20,129,5879.26365,5818.09027354167,5459.2069,0,0,0,-61.1733764583333,0,20,1,28,0
2025-08-20,130,5748.4375,5687.26412354167,5711.99,0,0,0,-61.1733764583333,0,20,1,28,0
2025-08-20,131,5854.286825,5793.11344854167,5679.5829,0,0,0,-61.1733764583333,0,20,1,28,0
2025-08-20,132,5423.0939,5361.92052354167,5110.3993,0,0,0,-61.1733764583333,0,20,1,28,0
2025-08-20,133,4639.65,4581.80183291667,4476.68,0,0,0,-57.8481670833333,0,20,1,28,0
2025-08-20,134,4544.8876,4487.03943291667,4510.5923,0,0,0,-57.8481670833333,0,20,1,28,0
2025-08-20,135,4643.281825,4585.43365791667,4611.85,0,0,0,-57.8481670833333,0,20,1,28,0
2025-08-20,136,4588.9175,4531.06933291667,4467.5,0,0,0,-57.8481670833333,0,20,1,28,0
2025-08-20,137,4550.692725,4492.84455791667,4358.4033,0,0,0,-57.8481670833333,0,20,1,28,0
2025-08-20,138,4563.194025,4505.34585791667,4423.6005,0,0,0,-57.8481670833333,0,20,1,28,0
2025-08-20,139,4532.9475,4446.011215,4556.85,0,0,0,-86.936285,0,20,1,28,0
2025-08-20,140,4373.530275,4286.59399,4545.9083,0,0,0,-86.936285,0,20,1,28,0
2025-08-20,141,4364.042875,4277.10659,4554.3976,0,0,0,-86.936285,0,20,1,28,0
2025-08-20,142,4499.4475,4412.511215,4572.04,0,0,0,-86.936285,0,20,1,28,0
2025-08-20,143,4513.159025,4426.22274,4440.976,0,0,0,-86.936285,0,20,1,28,0
2025-08-20,144,4583.613925,4496.67764,4473.8008,0,0,0,-86.936285,0,20,1,28,0
2025-08-21,1,4668.9375,4627.152714375,4657.6,0,0,0,-41.784785625,0,20,1,28,0
2025-08-21,2,4525.5215,4483.736714375,4642.2613,0,0,0,-41.784785625,0,20,1,28,0
2025-08-21,3,4431.958125,4390.173339375,4510.5959,0,0,0,-41.784785625,0,20,1,28,0
2025-08-21,4,4489.86,4448.075214375,4398.23,0,0,0,-41.784785625,0,20,1,28,0
2025-08-21,5,4528.143725,4486.358939375,4377.8041,0,0,0,-41.784785625,0,20,1,28,0
2025-08-21,6,4527.65865,4485.873864375,4500.642,0,0,0,-41.784785625,0,20,1,28,0
2025-08-21,7,4461.5375,4387.03948208333,4571.17,0,0,0,-74.4980179166667,0,20,1,28,0
2025-08-21,8,4313.61235,4239.11433208333,4329.3829,0,0,0,-74.4980179166667,0,20,1,28,0
2025-08-21,9,4293.924975,4219.42695708333,4203.0449,0,0,0,-74.4980179166667,0,20,1,28,0
2025-08-21,10,4372.3225,4297.82448208333,4261.53,0,0,0,-74.4980179166667,0,20,1,28,0
2025-08-21,11,4325.089225,4250.59120708333,4182.9315,0,0,0,-74.4980179166667,0,20,1,28,0
2025-08-21,12,4332.202575,4257.70455708333,4196.3427,0,0,0,-74.4980179166667,0,20,1,28,0
2025-08-21,13,4423,4351.9684225,4313.69,0,0,0,-71.0315775,0,20,1,28,0
2025-08-21,14,4432.1256,4361.0940225,4276.4488,0,0,0,-71.0315775,0,20,1,28,0
2025-08-21,15,4429.842675,4358.8110975,4185.3573,0,0,0,-71.0315775,0,20,1,28,0
2025-08-21,16,4436.02,4364.9884225,4188.72,0,0,0,-71.0315775,0,20,1,28,0
2025-08-21,17,4365.83435,4294.8027725,4318.0803,0,0,0,-71.0315775,0,20,1,28,0
2025-08-21,18,4172.231925,4101.2003475,4336.0273,0,0,0,-71.0315775,0,20,1,28,0
2025-08-21,19,4004.01,3941.35852645833,4239.53,0,0,0,-62.6514735416667,0,20,1,28,0
2025-08-21,20,4087.42825,4024.77677645833,4240.3964,0,0,0,-62.6514735416667,0,20,1,28,0
2025-08-21,21,4225.9539,4163.30242645833,4214.1485,0.000275,0.000275,0,-62.6514735416667,0,20,1,28,0
2025-08-21,22,4298.7975,4236.14602645833,4149.16,0,0,0,-62.6514735416667,0,20,1,28,0
2025-08-21,23,4332.14515,4269.49367645833,4176.5993,0.000625,0.000625,0.0022,-62.6514735416667,0,20,1,28,0
2025-08-21,24,4217.70375,4155.05227645833,4201.8045,0.007375,0.007375,0,-62.6514735416667,0,20,1,28,0
2025-08-21,25,4073.715,4014.074875,4160.63,0,0,0,-59.640125,-0.170184523809524,20,1,28,0
2025-08-21,26,4150.202525,4090.5624,4091.7824,0.00855,0,0.0303,-59.640125,-0.170184523809524,20,1,28,0
2025-08-21,27,4188.42455,4128.784425,4080.4752,0.10265,0,0,-59.640125,-0.170184523809524,20,1,28,0
2025-08-21,28,4090.5825,4030.942375,4035.97,0,0,0,-59.640125,-0.170184523809524,20,1,28,0
2025-08-21,29,4023.5018,3963.861675,3842.6979,0.119,0,0.4215,-59.640125,-0.170184523809524,20,1,28,0
2025-08-21,30,4046.26705,3986.626925,3996.6708,1.42985,1.25966547619048,0,-59.640125,-0.170184523809524,20,1,28,0
2025-08-21,31,4138.3425,4074.86571333333,4341.45,0,0,0,-63.4767866666666,-122.741595833333,20,1,28,0
2025-08-21,32,4219.8309,4156.35411333333,4193.7317,7.196425,0,5.8714,-63.4767866666666,-122.741595833333,20,1,28,0
2025-08-21,33,4176.04645,4112.56966333333,3970.88,67.358725,0,0,-63.4767866666666,-122.741595833333,20,1,28,0
2025-08-21,34,3991.2575,3927.78071333333,3886.14,226.48125,103.739654166667,0,-63.4767866666666,-122.741595833333,20,1,28,0
2025-08-21,35,3872.176525,3808.69973833333,3818.1212,443.460275,320.718679166667,165.2229,-63.4767866666666,-122.741595833333,20,1,28,0
2025-08-21,36,4436.69745,4373.22066333333,4220.1185,684.1725,561.430904166667,401.9272,-63.4767866666666,-122.741595833333,20,1,28,0
2025-08-21,37,5263.075,5191.02031333333,4798.04,937.809375,831.683720238095,661.6125,-72.0546866666666,-106.125654761905,20,1,28,0
2025-08-21,38,5246.757375,5174.70268833333,4751.3906,1210.819075,1104.6934202381,962.0917,-72.0546866666666,-106.125654761905,20,1,28,0
2025-08-21,39,5082.115,5010.06031333333,4798.8905,1488.346175,1382.2205202381,1267.7704,-72.0546866666666,-106.125654761905,20,1,28,0
2025-08-21,40,5132.205,5060.15031333333,5119.26,1764.65625,1658.5305952381,1555.275,-72.0546866666666,-106.125654761905,20,1,28,0
2025-08-21,41,5091.41395,5019.35926333333,5129.1804,2049.0465,1942.9208452381,1844.178,-72.0546866666666,-106.125654761905,20,1,28,0
2025-08-21,42,5137.6438,5065.58911333333,4916.2235,2352.08315,2245.9574952381,2214.58,-72.0546866666666,-106.125654761905,20,1,28,0
2025-08-21,43,5211.1325,5111.41245708333,4755.65,2682.91875,2740.87296741071,2637.4875,-99.7200429166666,57.9542174107143,20,1,28,0
2025-08-21,44,5038.163175,4938.44313208333,4843.5533,3028.753775,3086.70799241071,2995.311,-99.7200429166666,57.9542174107143,20,1,28,0
2025-08-21,45,4938.36975,4838.64970708333,5018.1832,3301.3903,3359.34451741071,3313.0756,-99.7200429166666,57.9542174107143,20,1,28,0
2025-08-21,46,4931.3675,4831.64745708333,4978.78,3533.315625,3591.26984241071,3681.4125,-99.7200429166666,57.9542174107143,20,1,28,0
2025-08-21,47,4867.075925,4767.35588208333,4715.6211,3834.277625,3892.23184241071,4143.4629,-99.7200429166666,57.9542174107143,20,1,28,0
2025-08-21,48,5655.068625,5555.34858208333,5490.5436,4072.977125,4130.93134241071,4453.679,-99.7200429166666,57.9542174107143,20,1,28,0
2025-08-21,49,6856.5825,6808.86083208333,6828.2,4237.875,4449.11214136905,4649.5875,-47.7216679166667,211.237141369048,20,1,28,0
2025-08-21,50,6976.873575,6929.15190708333,6897.9295,4474.548225,4685.78536636905,5032.0808,-47.7216679166667,211.237141369048,20,1,28,0
2025-08-21,51,6738.6604,6690.93873208333,6626.9291,4825.8672,5037.10434136905,5534.537,-47.7216679166667,211.237141369048,20,1,28,0
2025-08-21,52,6720.1775,6672.45583208333,6668,5194.396875,5405.63401636905,6023.4,-47.7216679166667,211.237141369048,20,1,28,0
2025-08-21,53,6782.640425,6734.91875708333,6735.7762,5449.93075,5661.16789136905,6386.8025,-47.7216679166667,211.237141369048,20,1,28,0
2025-08-21,54,6790.94315,6743.22148208333,6741.8839,5770.679825,5981.91696636905,6495.8729,-47.7216679166667,211.237141369048,20,1,28,0
2025-08-21,55,6737.65,6637.43127229167,6745.89,6162.234375,6552.28199479167,6482.0625,-100.218727708333,390.047619791667,20,1,28,0
2025-08-21,56,6719.064075,6618.84534729167,6812.358,6449.772425,6839.82004479167,6646.6208,-100.218727708333,390.047619791667,20,1,28,0
2025-08-21,57,6765.9965,6665.77777229167,6693.6138,6732.656025,7122.70364479167,6908.4109,-100.218727708333,390.047619791667,20,1,28,0
2025-08-21,58,6779.105,6678.88627229167,6499.46,6999.16875,7389.21636979167,7041.975,-100.218727708333,390.047619791667,20,1,28,0
2025-08-21,59,6650.30885,6550.09012229167,6580.199,7114.24845,7504.29606979167,6946.4278,-100.218727708333,390.047619791667,20,1,28,0
2025-08-21,60,6670.0012,6569.78247229167,6531.7514,7178.102725,7568.15034479167,7170.052,-100.218727708333,390.047619791667,20,1,28,0
2025-08-21,61,6854.7775,6801.10021166667,6430.66,7331.79375,7776.07493377976,7687.3875,-53.6772883333332,444.281183779762,20,1,28,0
2025-08-21,62,6910.4535,6856.77621166667,6742.6873,7624.91675,8069.19793377976,7913.1627,-53.6772883333332,444.281183779762,20,1,28,0
2025-08-21,63,6805.468975,6751.79168666667,6831.2835,7831.918475,8276.19965877976,7967.3866,-53.6772883333332,444.281183779762,20,1,28,0
2025-08-21,64,6740.3425,6686.66521166667,6615.66,7905.553125,8349.83430877976,8117.475,-53.6772883333332,444.281183779762,20,1,28,0
2025-08-21,65,6918.85715,6865.17986166667,6660.9356,8006.99345,8451.27463377976,8497.7411,-53.6772883333332,444.281183779762,20,1,28,0
2025-08-21,66,6931.583725,6877.90643666667,6769.22,8144.340875,8588.62205877976,8863.0071,-53.6772883333332,444.281183779762,20,1,28,0
2025-08-21,67,6736.15,6646.188296875,6732.54,8301.909375,8774.69217886905,8984.8875,-89.961703125,472.782803869048,20,1,28,0
2025-08-21,68,6700.771675,6610.809971875,6594.4272,8461.09475,8933.87755386905,8840.327,-89.961703125,472.782803869048,20,1,28,0
2025-08-21,69,6752.806825,6662.845121875,6629.7134,8530.4757,9003.25850386905,8763.1665,-89.961703125,472.782803869048,20,1,28,0
2025-08-21,70,6825.675,6735.713296875,6823.73,8573.79375,9046.57655386905,8734.1625,-89.961703125,472.782803869048,20,1,28,0
2025-08-21,71,6917.550775,6827.589071875,6856.7653,8724.145325,9196.92812886905,8455.7294,-89.961703125,472.782803869048,20,1,28,0
2025-08-21,72,6812.885575,6722.923871875,6584.1755,8714.936675,9187.71947886905,8264.513,-89.961703125,472.782803869048,20,1,28,0
2025-08-21,73,6589.71,6517.65974,6233.89,8567.128125,9017.59813258928,8279.5875,-72.05026,450.470007589286,20,1,28,0
2025-08-21,74,6555.047375,6482.997115,6215.542,8588.016175,9038.48618258929,8260.8408,-72.05026,450.470007589286,20,1,28,0
2025-08-21,75,6546.543475,6474.493215,6368.7961,8672.247575,9122.71758258928,8071.24,-72.05026,450.470007589286,20,1,28,0
2025-08-21,76,6463.8975,6391.84724,6461.49,8596.575,9047.04500758929,7965.9375,-72.05026,450.470007589286,20,1,28,0
2025-08-21,77,6423.88,6351.82974,6412.9312,8252.5627,8703.03270758928,8323.6772,-72.05026,450.470007589286,20,1,28,0
2025-08-21,78,6660.1754,6588.12514,6441.3901,8014.9395,8465.40950758929,8588.4382,-72.05026,450.470007589286,20,1,28,0
2025-08-21,79,7013.5425,6940.39031458333,6612.33,7972.25625,8433.53653973214,8416.6125,-73.1521854166667,461.280289732143,20,1,28,0
